start_date,trough_date,recovery_date,max_drawdown,duration_days
2024-10-18,2024-10-31,2024-11-06,-0.03141828137556468,19
2024-11-11,2024-11-15,2024-11-22,-0.020670726526876404,11
2024-11-26,2024-11-27,2024-11-29,-0.005014077035313758,3
2024-12-02,2024-12-03,2024-12-04,-0.0025565141446465267,2
2024-12-04,2024-12-05,2024-12-06,-0.003322272050239383,2
2024-12-06,2024-12-10,2024-12-16,-0.015461672288928696,10
2024-12-16,2024-12-19,2025-01-17,-0.046635482411852114,32
2025-01-23,2025-04-08,2025-05-16,-0.17755414357299115,113
2025-05-19,2025-05-23,2025-06-04,-0.022849924412687073,16
2025-06-06,2025-06-09,2025-06-12,-0.00625503908533398,6
2025-06-12,2025-06-20,2025-06-24,-0.014270964799790953,12
2025-06-24,2025-06-25,2025-06-26,-0.0006365315116976245,2
2025-06-30,2025-07-01,2025-07-02,-0.0028354583467754546,2
2025-07-03,2025-07-08,2025-07-09,-0.00516244352550177,6
2025-07-10,2025-07-15,2025-07-17,-0.007320550111634017,7
2025-07-17,2025-07-18,2025-07-21,-0.002942908589611659,4
2025-07-21,2025-07-22,2025-07-23,-0.0035754896737946185,2
2025-07-25,2025-07-28,2025-07-29,-0.0003936055511412073,4
2025-07-30,2025-08-01,2025-08-06,-0.020618452551286026,7
2025-08-06,2025-08-07,2025-08-08,-0.002594067827990987,2
2025-08-08,2025-08-11,2025-08-12,-0.00025076581887673033,4
2025-08-13,2025-08-19,2025-08-26,-0.009924024798300124,13
2025-08-28,2025-09-02,2025-09-04,-0.013002094935103847,7
2025-09-11,2025-09-25,2025-10-02,-0.01084350095841069,21
2025-10-02,2025-10-03,2025-10-06,-0.00046998506683826324,4
2025-10-06,2025-10-10,2025-10-23,-0.024252412208574325,17
2025-10-27,2025-11-04,2025-11-10,-0.014223784025302999,14
2025-11-10,2025-11-11,2025-11-12,-0.0007424007150730327,2
2025-11-12,2025-11-20,2025-11-26,-0.041341240693045234,14
2025-11-28,2025-12-03,2025-12-11,-0.011252043219347363,13
2025-12-11,2025-12-17,2025-12-26,-0.027822473149275995,15
2025-12-26,2025-12-31,2026-01-05,-0.013396277990646244,10
2026-01-06,2026-01-07,2026-01-09,-0.005208551086580915,3
2026-01-13,2026-01-14,2026-01-15,-0.0014711919685757024,2
2026-01-15,2026-01-20,2026-01-26,-0.017029196215121223,11
2026-01-27,2026-01-28,2026-01-29,-0.00024245287027280238,2
2026-01-29,2026-01-30,2026-02-02,-0.005217590754379997,4
2026-02-02,2026-02-04,2026-02-09,-0.022939221253053255,7
2026-02-09,2026-03-30,2026-04-14,-0.07571696907756231,64
2026-04-17,2026-04-28,2026-04-30,-0.016931751647939697,13
2026-04-30,2026-05-11,2026-05-22,-0.02011045700627756,22
2026-05-26,2026-05-27,2026-05-28,-0.0037646183950188483,2
2026-06-02,2026-06-10,,-0.023849038965163882,9
