date,portfolio_return,gross_return,benchmark_return,active_return,portfolio_value,turnover,transaction_cost,cash,delisting_liquidations,missing_return_fills,drawdown,benchmark_value
2024-01-25,0.015079707220579053,0.015079707220579053,0.005260365527706368,0.009819341692872685,1235599.2008223555,0.0,0.0,0.0,0,0,0.0,1274686.8488735505
2024-01-26,-0.0028437693318650314,-0.0028437693318650314,-0.0006517852510764532,-0.002191984080788578,1232085.44170858,0.0,0.0,0.0,0,0,-0.0028437693318650314,1273856.0267857139
2024-01-29,0.003983101500421471,0.003983101500421471,0.007556774896180896,-0.0035736733957594247,1236992.9630800968,0.0,0.0,0.0,0,0,0.0,1283482.2700302768
2024-01-30,0.006278514129355983,0.006278514129355983,-0.0006006499345398986,0.006879164063895882,1244759.440876709,0.0,0.0,0.0,0,0,0.0,1282711.3464888001
2024-01-31,-0.006811968738018481,-0.006811968738018481,-0.016105744611597972,0.00929377587357949,1236280.1784791036,0.0,0.0,0.0,0,0,-0.006811968738018481,1262052.3251318524
2024-02-01,0.009830590877914158,0.009855988697677898,0.012493688211609788,-0.00266309733369563,1248433.5431242064,0.03919267975720948,31.398821150384038,0.0,0,0,0.0,1277820.0133887872
2024-02-02,-0.0006661323203487335,-0.0006661323203487335,0.01068444607751462,-0.011350578397863353,1247601.9211913238,0.0,0.0,0.0,0,0,-0.0006661323203487335,1291472.8124186085
2024-02-05,0.00023300982695761974,0.00023300982695761974,-0.0031863375266721894,0.003419347353629809,1247892.6246990925,0.0,0.0,0.0,0,0,-0.0004332777087677764,1287357.7441317223
2024-02-06,-0.0012400693758201076,-0.0012400693758201076,0.0023104108269635937,-0.0035504802027837012,1246345.1512708913,0.0,0.0,0.0,0,0,-0.0016728097901700378,1290332.0694019399
2024-02-07,0.005774610163054694,0.005774610163054694,0.008241457963390042,-0.002466847800335348,1253542.308648094,0.0,0.0,0.0,0,0,0.0,1300966.28691073
2024-02-08,-0.003223872384015003,-0.003223872384015003,0.0005705832608251526,-0.0037944556448401556,1249501.048217049,0.0,0.0,0.0,0,0,-0.003223872384014892,1301708.596496939
2024-02-09,0.004009230396147423,0.004009230396147423,0.0057423415255595245,-0.0017331111294121015,1254510.585799579,0.0,0.0,0.0,0,0,0.0,1309183.451824781
2024-02-12,0.004283607862580752,0.004283607862580752,-0.0009489536011326738,0.0052325614637134255,1259884.4172086008,0.0,0.0,0.0,0,0,0.0,1307941.0974736288
2024-02-13,-0.013116429044110811,-0.013116429044110811,-0.013674255653625456,0.0005578266095146445,1243359.2326465033,0.0,0.0,0.0,0,0,-0.013116429044110811,1290055.9765268909
2024-02-14,0.007514997261323764,0.007514997261323764,0.009579763275017639,-0.002064766013693875,1252703.0738746834,0.0,0.0,0.0,0,0,-0.00570000171113183,1302414.4073935403
2024-02-15,0.011927456946303483,0.011927456946303483,0.005821250684729495,0.006106206261573988,1267644.6358548256,0.0,0.0,0.0,0,0,0.0,1309996.0881543816
2024-02-16,-0.0057990513575917335,-0.0057990513575917335,-0.0048034698371121065,-0.000995581520479627,1260293.4995083278,0.0,0.0,0.0,0,0,-0.0057990513575917335,1303703.5614581972
2024-02-20,-0.005909753351518332,-0.005909753351518332,-0.006005322001165325,9.556864964699319e-05,1252845.4757757117,0.0,0.0,0.0,0,0,-0.011674533745913984,1295874.4017775746
2024-02-21,0.0031519145091785106,0.0031519145091785106,0.001264199922982101,0.0018877145861964095,1256794.337608568,0.0,0.0,0.0,0,0,-0.00855941636903712,1297512.6460964964
2024-02-22,0.019933707851945925,0.019933707851945925,0.02112288421741404,-0.0011891763654681142,1281846.908764437,0.0,0.0,0.0,0,0,0.0,1324919.8554906233
2024-02-23,-0.0022062029839234887,-0.0022062029839234887,0.0003479475462115911,-0.0025541505301350798,1279018.8942893879,0.0,0.0,0.0,0,0,-0.0022062029839234887,1325380.8581032683
2024-02-26,0.0009708618524135737,0.0009708618524135737,-0.003786751350190576,0.0047576132026041495,1280260.6449423695,0.0,0.0,0.0,0,0,-0.0012374830498256273,1320361.970349329
